1.71567e+09,-33182.1,-17886.7,-69.3268,-0.00306986,0.00309526,-0.00680852,0,0,0,0,-0.00233839,-0.00436086,-0.222497,-0.205708,-0.142426,-17.6448
1.71567e+09,-33182.1,-17886.7,-69.3231,-0.00328742,0.00405992,-0.00281807,0,0,0,0,-0.00246058,-0.00401415,-0.22639,-0.218039,-0.107439,-18.0376
1.71567e+09,-33182.1,-17886.7,-69.3231,-0.00322117,0.0047267,-0.0028162,0,0,0,-0,-0.0024374,-0.00380273,-0.230326,-0.2157,-0.0861021,-18.4348
1.71567e+09,-33182.1,-17886.7,-69.3189,-0.00321629,0.00518693,0.00113228,-0,0,0,0,-0.0024578,-0.00367592,-0.234242,-0.217759,-0.073302,-18.8301
1.71567e+09,-33182.1,-17886.7,-69.3184,-0.0032318,0.00544413,0.00130964,0,0,0,0,-0.00247344,-0.00366574,-0.238551,-0.219337,-0.0722745,-19.2651
1.71567e+09,-33182.1,-17886.7,-69.3149,-0.00314984,0.00512008,0.00396467,0,0,0,0,-0.00244283,-0.00399661,-0.243633,-0.216247,-0.105678,-19.7781
1.71567e+09,-33182.1,-17886.7,-69.317,-0.00298634,0.00489222,0.00140283,0,0,0,0,-0.00238193,-0.00417521,-0.248357,-0.210099,-0.12371,-20.255
1.71567e+09,-33182.1,-17886.7,-69.3235,-0.00231231,0.00332444,-0.00562751,0,0,0,0,-0.00206888,-0.00509313,-0.257204,-0.178492,-0.216389,-21.1483
1.71567e+09,-33182.1,-17886.7,-69.33,-0.00171701,0.00201146,-0.0117858,0,0,0,0,-0.00177807,-0.0058512,-0.264664,-0.149129,-0.292931,-21.9016
1.71567e+09,-33182.1,-17886.7,-69.3355,-0.00100054,0.000733331,-0.0163859,0,0,0,0,-0.00144661,-0.00657598,-0.272321,-0.11556,-0.366332,-22.677
1.71567e+09,-33182.1,-17886.7,-69.3405,-0.000636025,-2.03713e-06,-0.0201555,0,0,0,0,-0.00127586,-0.007058,-0.278579,-0.09832,-0.415,-23.3088
1.71567e+09,-33182.1,-17886.7,-69.3441,-0.000278157,-0.000451554,-0.0219778,0,0,0,0,-0.00111318,-0.00740686,-0.284908,-0.0818942,-0.450224,-23.9479
1.71567e+09,-33182.1,-17886.7,-69.348,-2.70067e-05,-0.00115276,-0.0241123,0,0,0,0,-0.00101332,-0.00781855,-0.290384,-0.0718104,-0.491795,-24.5008
1.71567e+09,-33182.1,-17886.7,-69.3502,0.000172123,-0.00146634,-0.0239475,0,0,0,0,-0.000943746,-0.00811964,-0.29618,-0.0647855,-0.522198,-25.0861
1.71567e+09,-33182.1,-17886.7,-69.3548,8.66328e-05,-0.00181121,-0.0270289,0,-0,0,0,-0.000975269,-0.00838209,-0.301137,-0.0679687,-0.5487,-25.5867
1.71567e+09,-33182.1,-17886.7,-69.3551,0.000362613,-0.00193489,-0.0246414,0,0,0,0,-0.00085732,-0.00859322,-0.305864,-0.056058,-0.570021,-26.064
1.71567e+09,-33182.1,-17886.7,-69.3531,0.000164253,-0.000804681,-0.0208784,0,0,0,0,-0.00096375,-0.00812334,-0.307928,-0.0668056,-0.52257,-26.2724
1.71567e+09,-33182.1,-17886.7,-69.3489,0.000155026,0.000187544,-0.0147928,0,0,0,0,-0.000980076,-0.00780422,-0.31086,-0.0684543,-0.490344,-26.5685
1.71567e+09,-33182.1,-17886.7,-69.3479,-0.000339671,0.000942938,-0.01287,0,0,0,0,-0.00125188,-0.00748181,-0.313876,-0.0959023,-0.457786,-26.8731
1.71567e+09,-33182.1,-17886.7,-69.3431,-0.000462723,0.00201236,-0.00705746,0,0,0,0,-0.00133353,-0.00706799,-0.316904,-0.104148,-0.415996,-27.1789
1.71567e+09,-33182.1,-17886.7,-69.3413,-0.000917084,0.00247169,-0.00488905,0,0,0,0,-0.00156081,-0.00699106,-0.320271,-0.127097,-0.408228,-27.5188
1.71567e+09,-33182.1,-17886.7,-69.3377,-0.00111034,0.00289112,-0.00127519,0,0,0,0,-0.00167569,-0.00692769,-0.324392,-0.138698,-0.401828,-27.935
1.71567e+09,-33182.1,-17886.7,-69.3385,-0.00119822,0.00332877,-0.00217864,0,0,0,0,-0.00173884,-0.00677279,-0.328266,-0.145075,-0.386187,-28.3262
1.71567e+09,-33182.1,-17886.7,-69.3339,-0.00112614,0.00376122,0.00207249,0,0,0,-0,-0.0017135,-0.00671801,-0.33258,-0.142517,-0.380654,-28.7619
1.71567e+09,-33182.1,-17886.7,-69.3337,-0.00143461,0.00385205,0.00192279,0,0,0,0,-0.00188472,-0.00673248,-0.336123,-0.159807,-0.382116,-29.1196
1.71567e+09,-33182.1,-17886.7,-69.3289,-0.00145868,0.00402168,0.00563661,0,-0,0,0,-0.00192017,-0.00679332,-0.341185,-0.163386,-0.388259,-29.6308
1.71567e+09,-33182.1,-17886.7,-69.3309,-0.0014142,0.00438388,0.00324008,0,0,0,-0,-0.00189237,-0.00671365,-0.345306,-0.160579,-0.380215,-30.047
1.71567e+09,-33182.1,-17886.7,-69.3287,-0.00158188,0.00217358,0.0045104,0,0,0,0,-0.00199426,-0.00793435,-0.350614,-0.170869,-0.503488,-30.583
1.71567e+09,-33182.1,-17886.7,-69.3293,-0.00175558,5.03431e-05,0.00326903,0,-0,0,0,-0.00209942,-0.00907482,-0.355643,-0.181489,-0.618662,-31.0909
1.71567e+09,-33182.1,-17886.7,-69.3259,-0.00181781,-0.00173252,0.00569153,0,-0,0,0,-0.0021365,-0.0101117,-0.360381,-0.185234,-0.723377,-31.5693
1.71567e+09,-33182.1,-17886.7,-69.3287,-0.00170509,-0.00316765,0.00241974,0,0,0,0,-0.00210681,-0.0108747,-0.365462,-0.182235,-0.800424,-32.0824
1.71567e+09,-33182.1,-17886.7,-69.327,-0.00190542,-0.00420994,0.00323975,0,-0,0,0,-0.00223265,-0.011496,-0.370958,-0.194942,-0.863159,-32.6374
1.71567e+09,-33182.1,-17886.7,-69.3264,-0.0020427,-0.00461995,0.00332039,0,-0,0,0,-0.00230271,-0.0118145,-0.375353,-0.202018,-0.895318,-33.0812
1.71567e+09,-33182.1,-17886.7,-69.3237,-0.00207314,-0.00512317,0.00499815,0,-0,0,0,-0.00232576,-0.0122214,-0.380441,-0.204345,-0.936412,-33.595
1.71567e+09,-33182.1,-17886.7,-69.3255,-0.00194169,-0.00535626,0.0026637,0,0,0,0,-0.00228545,-0.0124125,-0.385539,-0.200274,-0.955715,-34.1099
1.71567e+09,-33182.1,-17886.7,-69.3186,-0.00213045,-0.00380529,0.00859868,0,0,0,0,-0.00237753,-0.0118054,-0.388545,-0.209573,-0.894404,-34.4134
1.71567e+09,-33182.1,-17886.7,-69.3177,-0.00200145,-0.00262294,0.00875547,0,0,0,-0,-0.00233226,-0.0112983,-0.391968,-0.205002,-0.843187,-34.7591
1.71567e+09,-33182.1,-17886.7,-69.3113,-0.00202572,-0.00104434,0.0133932,-0,0,0,0,-0.00237403,-0.0106553,-0.396113,-0.20922,-0.778252,-35.1776
1.71567e+09,-33182.1,-17886.7,-69.3097,-0.00197455,-4.29324e-05,0.0136738,0,0,0,-0,-0.00234824,-0.0102863,-0.399925,-0.206615,-0.740996,-35.5626
1.71567e+09,-33182.1,-17886.7,-69.3062,-0.00188874,0.000563428,0.0151688,0,0,0,0,-0.00232078,-0.0100942,-0.404622,-0.203843,-0.721593,-36.037
1.71567e+09,-33182.1,-17886.7,-69.3064,-0.00233285,0.00132916,0.0136256,0,0,0,0,-0.00256109,-0.00980827,-0.409324,-0.228108,-0.69272,-36.5118
1.71567e+09,-33182.1,-17886.7,-69.3013,-0.00244203,0.00192546,0.0165283,0,0,0,0,-0.00262815,-0.0096611,-0.413826,-0.23488,-0.677859,-36.9664
1.71567e+09,-33182.1,-17886.7,-69.3029,-0.00187,0.0027752,0.0134608,0,0,0,-0,-0.00235875,-0.00932664,-0.41932,-0.207675,-0.644085,-37.5212
1.71567e+09,-33182.1,-17886.7,-69.2978,-0.00201287,0.00332094,0.015833,-0,0,0,0,-0.00244903,-0.0092267,-0.425081,-0.216792,-0.633992,-38.1029
1.71567e+09,-33182.1,-17886.7,-69.3003,-0.0019854,0.00329337,0.0122772,0,0,0,0,-0.00243839,-0.00931204,-0.429782,-0.215718,-0.64261,-38.5777
1.71567e+09,-33182.1,-17886.7,-69.2949,-0.00188252,0.00331926,0.0151693,0,0,0,0,-0.00240573,-0.00949092,-0.435282,-0.21242,-0.660675,-39.1331
1.71567e+09,-33182.1,-17886.7,-69.2974,-0.00214646,0.00329683,0.0117109,0,-0,0,0,-0.00255875,-0.00953219,-0.439962,-0.227872,-0.664843,-39.6057
1.71567e+09,-33182.1,-17886.7,-69.2968,-0.00206792,0.00148368,0.0104345,0,0,0,0,-0.00252938,-0.010581,-0.446543,-0.224906,-0.770761,-40.2703
1.71567e+09,-33182.1,-17886.7,-69.3,-0.00190891,-0.000156628,0.00619165,0,0,0,0,-0.00245136,-0.0115137,-0.452629,-0.217028,-0.86495,-40.8849
1.71567e+09,-33182.1,-17886.7,-69.2997,-0.00181108,-0.00164369,0.00527056,0,0,0,0,-0.00242998,-0.0123504,-0.459035,-0.214869,-0.949449,-41.5318
1.71567e+09,-33182.1,-17886.7,-69.303,-0.0015771,-0.00254952,0.00129092,0,0,0,0,-0.00231606,-0.0129161,-0.464932,-0.203365,-1.00657,-42.1273
1.71567e+09,-33182.1,-17886.7,-69.3017,-0.0015016,-0.00322066,0.00188209,0,0,0,0,-0.00229817,-0.0133754,-0.47059,-0.201559,-1.05295,-42.6987
1.71567e+09,-33182.1,-17886.7,-69.3055,-0.00158681,-0.00396392,-0.00220039,0,-0,0,0,-0.00236666,-0.0137967,-0.476556,-0.208475,-1.09549,-43.3012
1.71567e+09,-33182.1,-17886.7,-69.3025,-0.00171282,-0.00411999,0.000321115,0,-0,0,0,-0.00245257,-0.0140386,-0.482257,-0.21715,-1.11992,-43.8768
1.71567e+09,-33182.1,-17886.7,-69.3058,-0.00148028,-0.00428012,-0.0031824,0,0,0,0,-0.00232735,-0.0142595,-0.487967,-0.204505,-1.14223,-44.4535
1.71567e+09,-33182.1,-17886.7,-69.3061,-0.00126546,-0.00449128,-0.00350198,0,0,0,0,-0.00223994,-0.0144532,-0.493105,-0.195678,-1.16179,-44.9723
1.71567e+09,-33182.1,-17886.7,-69.308,-0.00137075,-0.0044628,-0.00528569,0,-0,0,0,-0.00229495,-0.0145634,-0.49795,-0.201233,-1.17292,-45.4616
1.71567e+09,-33182.1,-17886.7,-69.3051,-0.00155688,-0.00070318,-0.0023922,0,0,0,0,-0.00240604,-0.0128553,-0.502995,-0.212452,-1.00042,-45.9711
1.71567e+09,-33182.1,-17886.7,-69.3063,-0.00192653,0.00223652,-0.00361257,0,0,0,0,-0.00261346,-0.0114693,-0.507082,-0.233399,-0.860459,-46.3838
1.71567e+09,-33182.1,-17886.7,-69.3031,-0.00220146,0.00485946,-0.000511991,0,0,0,0,-0.0027735,-0.0102888,-0.511492,-0.249561,-0.741235,-46.8292
1.71567e+09,-33182.1,-17886.7,-69.3046,-0.00216603,0.00711275,-0.00215693,0,0,0,-0,-0.00275427,-0.00930211,-0.516289,-0.247619,-0.641605,-47.3136
1.71567e+09,-33182.1,-17886.7,-69.3028,-0.002252,0.00788198,-0.000623813,-0,0,0,0,-0.00281694,-0.00905089,-0.521506,-0.253948,-0.616237,-47.8404
1.71567e+09,-33182.1,-17886.7,-69.3023,-0.00242439,0.00915857,-0.000327042,0,0,0,0,-0.00291651,-0.00851558,-0.525817,-0.264002,-0.562181,-48.2757
1.71567e+09,-33182.1,-17886.7,-69.3001,-0.00247166,0.0103101,0.00129298,0,0,0,0,-0.00294916,-0.00808497,-0.530982,-0.267299,-0.518696,-48.7973
1.71567e+09,-33182.1,-17886.7,-69.3014,-0.00239626,0.0106686,-0.00033817,0,0,0,-0,-0.00293103,-0.00801409,-0.535777,-0.265468,-0.511538,-49.2815
1.71567e+09,-33182.1,-17886.7,-69.3028,-0.00203687,0.00818275,-0.00225094,0,-0,0,0,-0.00276924,-0.00937275,-0.543187,-0.24913,-0.648743,-50.0298
1.71567e+09,-33182.1,-17886.7,-69.3077,-0.00171858,0.00621129,-0.00713629,0,0,0,0,-0.0026097,-0.0104595,-0.549072,-0.233018,-0.758494,-50.6242
1.71567e+09,-33182.1,-17886.7,-69.3093,-0.00115731,0.00454233,-0.00838971,0,0,0,0,-0.00235241,-0.0114226,-0.555696,-0.207035,-0.855748,-51.293
1.71567e+09,-33182.1,-17886.7,-69.3143,-0.000789157,0.00283214,-0.0129158,0,0,0,0,-0.0021916,-0.012328,-0.5614,-0.190796,-0.947181,-51.8691
1.71567e+09,-33182.1,-17886.7,-69.3149,-0.000543835,0.00164042,-0.0125541,0,0,0,0,-0.00208126,-0.0130548,-0.567201,-0.179653,-1.02059,-52.455
1.71567e+09,-33182.1,-17886.7,-69.3176,-0.000258363,0.000626131,-0.0143466,0,0,0,0,-0.0019593,-0.0136346,-0.572603,-0.167338,-1.07913,-53.0004
1.71567e+09,-33182.1,-17886.7,-69.3191,-0.000453893,-0.000617932,-0.0147549,0,-0,0,0,-0.00208195,-0.0143473,-0.577759,-0.179723,-1.1511,-53.521
1.71567e+09,-33182.1,-17886.7,-69.3209,-0.000182677,-0.00154734,-0.0155376,0,0,0,0,-0.00194428,-0.0149374,-0.582633,-0.165821,-1.21069,-54.0132
1.71567e+09,-33182.1,-17886.7,-69.3195,-0.000114433,-0.00146692,-0.0127736,0,0,0,0,-0.00192204,-0.0150587,-0.587767,-0.163575,-1.22294,-54.5316
1.71567e+09,-33182.1,-17886.7,-69.321,-8.96766e-05,-0.0016703,-0.0134635,0,-0,0,0,-0.00194287,-0.0152453,-0.592091,-0.165678,-1.24178,-54.9683
1.71567e+09,-33182.1,-17886.7,-69.3203,0.000149517,-0.00166017,-0.0117286,0,0,0,0,-0.00182959,-0.0153851,-0.59722,-0.154238,-1.2559,-55.4863
1.71567e+09,-33182.1,-17886.7,-69.318,-0.00045727,-0.000576976,-0.00877617,0,0,0,0,-0.00213781,-0.0149396,-0.599287,-0.185365,-1.2109,-55.695
1.71567e+09,-33182.1,-17886.7,-69.3103,-0.00118585,0.000273578,-0.000693861,0,0,0,0,-0.00251366,-0.0146589,-0.602288,-0.223321,-1.18256,-55.9981
1.71567e+09,-33182.1,-17886.7,-69.3094,-0.00177574,0.000767931,0.000212677,0,0,0,0,-0.00281117,-0.0145032,-0.604828,-0.253365,-1.16683,-56.2546
1.71567e+09,-33182.1,-17886.7,-69.3043,-0.00214025,0.000957445,0.00460763,0,-0,0,0,-0.00300358,-0.0145581,-0.608668,-0.272797,-1.17238,-56.6424
1.71567e+09,-33182.1,-17886.7,-69.3039,-0.00244629,0.00127907,0.00451203,0,0,0,0,-0.00318118,-0.0144478,-0.612712,-0.290732,-1.16125,-57.0507
1.71567e+09,-33182.1,-17886.7,-69.2981,-0.00271207,0.00171081,0.00896078,0,0,0,0,-0.00333754,-0.0143699,-0.616997,-0.306521,-1.15337,-57.4835
1.71567e+09,-33182.1,-17886.7,-69.3001,-0.00317659,0.00218576,0.00626614,0,0,0,0,-0.00356878,-0.014226,-0.621842,-0.329872,-1.13884,-57.9727
1.71567e+09,-33182.1,-17886.7,-69.2967,-0.0034036,0.0024196,0.00818821,0,-0,0,0,-0.00370487,-0.0142615,-0.627385,-0.343614,-1.14243,-58.5325
1.71567e+09,-33182.1,-17886.7,-69.2973,-0.00355105,0.00245947,0.00670129,0,-0,0,0,-0.00377939,-0.0143611,-0.632091,-0.35114,-1.15249,-59.0077
1.71567e+09,-33182.1,-17886.7,-69.2949,-0.00355262,0.00270906,0.00777085,0,-0,0,0,-0.0037872,-0.0144056,-0.637592,-0.351929,-1.15699,-59.5632
1.71567e+09,-33182.1,-17886.7,-69.2978,-0.00350257,0.00220735,0.00416783,0,0,0,0,-0.00378557,-0.014704,-0.642858,-0.351764,-1.18712,-60.0951
1.71567e+09,-33182.1,-17886.7,-69.2974,-0.00264469,-0.000320771,0.00341448,0,0,0,0,-0.00338125,-0.0160967,-0.649735,-0.310933,-1.32776,-60.7895
1.71567e+09,-33182.1,-17886.7,-69.3029,-0.00213257,-0.00177419,-0.00241162,0,0,0,0,-0.00313359,-0.0169003,-0.656131,-0.285922,-1.40891,-61.4354
1.71567e+09,-33182.1,-17886.7,-69.3029,-0.00139288,-0.00329732,-0.00272007,0,0,0,0,-0.0027978,-0.0177689,-0.662281,-0.252012,-1.49663,-62.0565
1.71567e+09,-33182.1,-17886.7,-69.307,-0.000867671,-0.00401088,-0.00677358,0,0,0,0,-0.00253571,-0.0182127,-0.668256,-0.225466,-1.54158,-62.6616
1.71567e+09,-33182.1,-17886.7,-69.307,-0.000537715,-0.00499821,-0.00643684,0,0,0,0,-0.00238924,-0.0188538,-0.674102,-0.210675,-1.60632,-63.252
1.71567e+09,-33182.1,-17886.7,-69.3096,-0.000332948,-0.00591527,-0.00873619,0,0,0,0,-0.00232353,-0.0194017,-0.679753,-0.20404,-1.66164,-63.8227
1.71567e+09,-33182.1,-17886.7,-69.309,-2.2542e-05,-0.00586033,-0.00763277,0,0,0,0,-0.00218761,-0.0195252,-0.685716,-0.190315,-1.67412,-64.4248
1.71567e+09,-33182.1,-17886.7,-69.3122,-3.2081e-05,-0.00607118,-0.0104787,0,-0,0,0,-0.00218826,-0.0197191,-0.690628,-0.19038,-1.6937,-64.9209
1.71567e+09,-33182.1,-17886.7,-69.3108,0.000148737,-0.00591358,-0.00841932,0,0,0,0,-0.00211535,-0.0197692,-0.695158,-0.183017,-1.69876,-65.3782
1.71567e+09,-33182.1,-17886.7,-69.3136,0.000142489,-0.00561205,-0.0106531,0,0,0,0,-0.00212927,-0.0197406,-0.700254,-0.184423,-1.69587,-65.8929
1.71567e+09,-33182.1,-17886.7,-69.3119,-0.000545584,-0.00333949,-0.0083389,0,0,0,0,-0.00248782,-0.0187815,-0.705651,-0.220632,-1.59902,-66.4379
1.71567e+09,-33182.1,-17886.7,-69.3145,-0.0010844,-0.0014707,-0.0104654,0,0,0,0,-0.00276624,-0.0179125,-0.710237,-0.248749,-1.51125,-66.9011
1.71567e+09,-33182.1,-17886.7,-69.3127,-0.00128197,-3.08153e-05,-0.00797347,0,0,0,0,-0.00289233,-0.0173381,-0.715016,-0.261483,-1.45325,-67.3837
1.71567e+09,-33182.1,-17886.7,-69.3147,-0.00162607,0.0014499,-0.00952093,0,0,0,0,-0.00305322,-0.0167187,-0.719808,-0.27773,-1.3907,-67.8676
1.71567e+09,-33182.1,-17886.7,-69.313,-0.00171216,0.00248369,-0.00718433,0,0,0,0,-0.00312432,-0.0163344,-0.724685,-0.284909,-1.35189,-68.3601
1.71567e+09,-33182.1,-17886.7,-69.3149,-0.00189598,0.0033463,-0.00878768,0,0,0,0,-0.00322363,-0.0160207,-0.729466,-0.294938,-1.32021,-68.8429
1.71567e+09,-33182.1,-17886.7,-69.3109,-0.00196169,0.00461615,-0.00429267,0,0,0,0,-0.00326232,-0.0155609,-0.733797,-0.298845,-1.27378,-69.2803
1.71567e+09,-33182.1,-17886.7,-69.3126,-0.00175078,0.00550516,-0.00582942,0,0,0,-0,-0.0031797,-0.0151912,-0.738597,-0.290502,-1.23644,-69.765
1.71567e+09,-33182.1,-17886.7,-69.3099,-0.00185011,0.00623828,-0.00301984,0,0,0,0,-0.00324504,-0.0149849,-0.743235,-0.2971,-1.21561,-70.2334
1.71567e+09,-33182.1,-17886.7,-69.3122,-0.00194769,0.00671759,-0.00523512,0,0,0,0,-0.00328618,-0.0148546,-0.74786,-0.301255,-1.20245,-70.7004
1.71567e+09,-33182.1,-17886.7,-69.3106,-0.00125536,0.0072054,-0.0035696,0,0,0,-0,-0.00297,-0.0147444,-0.753084,-0.269325,-1.19133,-71.2279
1.71567e+09,-33182.1,-17886.7,-69.3108,-0.00111109,0.00708499,-0.00368732,0,0,0,0,-0.00292039,-0.0148595,-0.757147,-0.264315,-1.20295,-71.6383
1.71567e+09,-33182.1,-17886.7,-69.309,-0.000562166,0.00701685,-0.0020001,0,0,0,0,-0.00266033,-0.0150628,-0.762346,-0.238053,-1.22348,-72.1633
1.71567e+09,-33182.1,-17886.7,-69.3116,-8.60504e-05,0.00700724,-0.00461072,0,0,0,0,-0.00245083,-0.0151141,-0.767682,-0.216895,-1.22866,-72.7022
1.71567e+09,-33182.1,-17886.7,-69.3099,0.000115121,0.00687265,-0.00299247,0,0,0,0,-0.00237369,-0.015315,-0.772897,-0.209106,-1.24895,-73.2288
1.71567e+09,-33182.1,-17886.7,-69.3109,0.000246722,0.00682699,-0.00389452,0,0,0,0,-0.00230703,-0.0154792,-0.777382,-0.202374,-1.26553,-73.6817
